iters,samples,run,position,chosen_char,correct_char,chosen_score_ns,second_char,second_score_ns,gap_ns,gap_ratio,was_correct,partial_guess
10000,50,39,6,P,P,177763,p,152846,24917,1.163020294937388,true,r4ndomP
10000,50,39,7,@,@,201806,E,178250,23556,1.1321514726507713,true,r4ndomP@
10000,50,39,8,s,s,227000,h,203773,23227,1.1139846790300971,true,r4ndomP@s
10000,50,39,9,s,s,252426,a,229163,23263,1.1015128969336236,true,r4ndomP@ss
10000,50,40,0,r,r,25353,J,33,25320,768.2727272727273,true,r
10000,50,40,1,4,4,50183,g,25500,24683,1.9679607843137255,true,r4
10000,50,40,2,n,n,75836,m,50863,24973,1.4909855887383756,true,r4n
10000,50,40,3,d,d,101320,a,77376,23944,1.309449958643507,true,r4nd
10000,50,40,4,o,o,127313,j,102476,24837,1.2423689449236894,true,r4ndo
10000,50,40,5,m,m,151693,K,127400,24293,1.1906828885400313,true,r4ndom
10000,50,40,6,P,P,176686,J,153673,23013,1.1497530470544597,true,r4ndomP
10000,50,40,7,@,@,203813,S,179320,24493,1.1365882221726522,true,r4ndomP@
10000,50,40,8,s,s,226296,p,203760,22536,1.1106007067137809,true,r4ndomP@s
10000,50,40,9,s,s,252196,F,228683,23513,1.102819186384646,true,r4ndomP@ss
10000,50,41,0,r,r,25500,#,30,25470,850,true,r
10000,50,41,1,4,4,50090,c,25643,24447,1.953359591311469,true,r4
10000,50,41,2,n,n,75463,i,50953,24510,1.481031538869154,true,r4n
10000,50,41,3,d,d,101483,e,77003,24480,1.3179096918301885,true,r4nd
10000,50,41,4,o,o,127740,n,102446,25294,1.2469008062784297,true,r4ndo
10000,50,41,5,m,m,151743,L,127470,24273,1.1904212755942574,true,r4ndom
10000,50,41,6,P,P,176556,h,152770,23786,1.1556981082673299,true,r4ndomP
10000,50,41,7,@,@,202363,7,178290,24073,1.1350215940321948,true,r4ndomP@
10000,50,41,8,s,s,226903,m,203826,23077,1.113219118267542,true,r4ndomP@s
10000,50,41,9,s,s,254553,t,230193,24360,1.1058242431351084,true,r4ndomP@ss
10000,50,42,0,r,r,25356,&,30,25326,845.2,true,r
10000,50,42,1,4,4,50330,n,25500,24830,1.9737254901960783,true,r4
10000,50,42,2,n,n,76986,i,53440,23546,1.4406062874251497,true,r4n
10000,50,42,3,d,d,101486,L,76440,25046,1.3276556776556776,true,r4nd
10000,50,42,4,o,o,126510,z,101920,24590,1.241267660910518,true,r4ndo
10000,50,42,5,m,m,151290,H,127380,23910,1.1877060763071126,true,r4ndom
10000,50,42,6,P,P,177330,1,152780,24550,1.1606885718025919,true,r4ndomP
10000,50,42,7,@,@,201186,7,178210,22976,1.1289265473317995,true,r4ndomP@
10000,50,42,8,s,s,227776,k,203663,24113,1.1183965668776361,true,r4ndomP@s
10000,50,42,9,s,s,253480,t,229183,24297,1.1060157166980098,true,r4ndomP@ss
10000,50,43,0,r,r,25500,h,33,25467,772.7272727272727,true,r
10000,50,43,1,4,4,50656,R,28053,22603,1.805724877909671,true,r4
10000,50,43,2,n,n,75353,^,50996,24357,1.47762569613303,true,r4n
10000,50,43,3,d,d,100736,4,76596,24140,1.315160060577576,true,r4nd
10000,50,43,4,o,o,127070,m,101843,25227,1.2477048005263003,true,r4ndo
10000,50,43,5,m,m,150996,b,127300,23696,1.1861429693637078,true,r4ndom
10000,50,43,6,P,P,175340,J,153380,21960,1.1431738166644934,true,r4ndomP
10000,50,43,7,@,@,201556,E,178240,23316,1.1308123877917415,true,r4ndomP@
10000,50,43,8,s,s,227743,a,203706,24037,1.1179984880170442,true,r4ndomP@s
10000,50,43,9,s,s,252713,8,229966,22747,1.098914622161537,true,r4ndomP@ss
10000,50,44,0,r,r,25500,b,30,25470,850,true,r
10000,50,44,1,4,4,50350,v,25650,24700,1.962962962962963,true,r4
10000,50,44,2,n,n,75743,@,51096,24647,1.4823665257554408,true,r4n
10000,50,44,3,d,d,100740,2,76470,24270,1.3173793644566496,true,r4nd
10000,50,44,4,o,o,125606,Z,101853,23753,1.233208643829833,true,r4ndo
10000,50,44,5,m,m,152140,a,127313,24827,1.1950075797444095,true,r4ndom
10000,50,44,6,P,P,175693,g,153190,22503,1.1468960114890006,true,r4ndomP
10000,50,44,7,@,@,202160,T,178273,23887,1.1339911259697206,true,r4ndomP@
10000,50,44,8,s,s,226943,a,203733,23210,1.1139236157127221,true,r4ndomP@s
10000,50,44,9,s,s,252103,8,232560,19543,1.0840342277261783,true,r4ndomP@ss
10000,50,45,0,r,r,25653,N,33,25620,777.3636363636364,true,r
10000,50,45,1,4,4,50686,e,29283,21403,1.7309018884677116,true,r4
10000,50,45,2,n,n,75720,&,51233,24487,1.4779536626783518,true,r4n
10000,50,45,3,d,d,101846,1,77103,24743,1.3209083952634788,true,r4nd
10000,50,45,4,o,o,126776,g,102466,24310,1.237249429078914,true,r4ndo
10000,50,45,5,m,m,153623,l,128066,25557,1.1995611637749286,true,r4ndom
10000,50,45,6,P,P,177073,E,152763,24310,1.1591353927325334,true,r4ndomP
10000,50,45,7,@,@,202256,a,178200,24056,1.1349943883277216,true,r4ndomP@
10000,50,45,8,s,s,227853,w,203853,24000,1.1177318950420156,true,r4ndomP@s
10000,50,45,9,s,s,255046,r,229226,25820,1.1126399274078858,true,r4ndomP@ss
10000,50,46,0,r,r,25436,&,30,25406,847.8666666666667,true,r
10000,50,46,1,4,4,50813,u,27840,22973,1.8251795977011493,true,r4
10000,50,46,2,n,n,75206,a,52256,22950,1.4391840171463564,true,r4n
10000,50,46,3,d,d,101803,F,76416,25387,1.332221000837521,true,r4nd
10000,50,46,4,o,o,126570,a,101840,24730,1.2428318931657503,true,r4ndo
10000,50,46,5,m,m,151476,g,127300,24176,1.1899135899450117,true,r4ndom
10000,50,46,6,P,P,176823,b,152783,24040,1.1573473488542574,true,r4ndomP
10000,50,46,7,@,@,202223,n,178753,23470,1.1312984956895829,true,r4ndomP@
10000,50,46,8,s,s,227623,V,203773,23850,1.117042002620563,true,r4ndomP@s
10000,50,46,9,s,s,251956,y,229193,22763,1.0993180419995374,true,r4ndomP@ss
10000,50,47,0,r,r,25493,4,30,25463,849.7666666666667,true,r
10000,50,47,1,4,4,50303,d,25640,24663,1.9618954758190328,true,r4
10000,50,47,2,n,n,75946,N,51050,24896,1.4876787463271304,true,r4n
10000,50,47,3,d,d,100583,H,76603,23980,1.313042570134329,true,r4nd
10000,50,47,4,o,o,125190,a,101836,23354,1.2293295101928592,true,r4ndo
10000,50,47,5,m,m,151760,v,127310,24450,1.1920508993794674,true,r4ndom
10000,50,47,6,P,P,176576,a,152856,23720,1.155178730308264,true,r4ndomP
10000,50,47,7,@,@,201183,0,178320,22863,1.1282133243606998,true,r4ndomP@
10000,50,47,8,s,s,227446,2,203693,23753,1.1166117637817696,true,r4ndomP@s
10000,50,47,9,s,s,252683,x,234566,18117,1.0772362575991405,true,r4ndomP@ss
10000,50,48,0,r,r,25383,o,43,25340,590.3023255813954,true,r
10000,50,48,1,4,4,50276,v,25500,24776,1.971607843137255,true,r4
10000,50,48,2,n,n,75553,9,51043,24510,1.4801833748016378,true,r4n
10000,50,48,3,d,d,101020,x,76526,24494,1.320074223139848,true,r4nd
10000,50,48,4,o,o,125733,d,101856,23877,1.2344191800188502,true,r4ndo
10000,50,48,5,m,m,150956,t,127300,23656,1.1858287509819325,true,r4ndom
10000,50,48,6,P,P,176240,a,152820,23420,1.15325219212145,true,r4ndomP
10000,50,48,7,@,@,202320,q,178193,24127,1.1353981357292373,true,r4ndomP@
10000,50,48,8,s,s,227070,e,204856,22214,1.1084371460928653,true,r4ndomP@s
10000,50,48,9,s,s,253256,F,229180,24076,1.1050527969281787,true,r4ndomP@ss
10000,50,49,0,r,r,25663,a,43,25620,596.8139534883721,true,r
10000,50,49,1,4,4,50100,f,28533,21567,1.7558616338975923,true,r4
10000,50,49,2,n,n,75486,p,50963,24523,1.4811922375056414,true,r4n
10000,50,49,3,d,d,100290,m,76463,23827,1.3116147679269712,true,r4nd
10000,50,49,4,o,o,126640,a,102063,24577,1.240802249590939,true,r4ndo
10000,50,49,5,m,m,151990,*,127340,24650,1.1935762525522224,true,r4ndom
10000,50,49,6,P,P,176496,a,152840,23656,1.154776236587281,true,r4ndomP
10000,50,49,7,@,@,200756,H,178246,22510,1.126286143868586,true,r4ndomP@
10000,50,49,8,s,s,228126,Z,203746,24380,1.1196587908474276,true,r4ndomP@s
10000,50,49,9,s,s,250563,1,229290,21273,1.0927777050896246,true,r4ndomP@ss
10000,50,50,0,r,r,25500,d,30,25470,850,true,r
10000,50,50,1,4,4,50370,m,25820,24550,1.950813323005422,true,r4
10000,50,50,2,n,n,75720,r,51056,24664,1.483077405202131,true,r4n
10000,50,50,3,d,d,100106,D,76706,23400,1.3050608818084635,true,r4nd
10000,50,50,4,o,o,125893,I,101853,24040,1.2360264302475135,true,r4ndo
10000,50,50,5,m,m,151186,b,128726,22460,1.17447912620605,true,r4ndom
10000,50,50,6,P,P,175916,a,152773,23143,1.1514861919318204,true,r4ndomP
10000,50,50,7,@,@,201743,i,182753,18990,1.103910742915301,true,r4ndomP@
10000,50,50,8,s,s,227100,a,203713,23387,1.1148036698688841,true,r4ndomP@s
10000,50,50,9,s,s,253486,1,233426,20060,1.0859372991868943,true,r4ndomP@ss
10000,100,1,0,r,r,25998,a,40,25958,649.95,true,r
10000,100,1,1,4,4,50370,c,26623,23747,1.8919731059610112,true,r4
10000,100,1,2,n,n,76183,Y,51543,24640,1.4780474555225733,true,r4n
10000,100,1,3,d,d,101070,a,76400,24670,1.3229057591623037,true,r4nd
10000,100,1,4,o,o,128191,2,103598,24593,1.2373887526786231,true,r4ndo
10000,100,1,5,m,m,151751,6,128208,23543,1.183631286659179,true,r4ndom
10000,100,1,6,P,P,176345,*,154190,22155,1.1436863609832026,true,r4ndomP
10000,100,1,7,@,@,201631,a,180281,21350,1.1184262346004292,true,r4ndomP@
10000,100,1,8,s,s,228166,&,206180,21986,1.106634979144437,true,r4ndomP@s
10000,100,1,9,s,s,252203,c,230841,21362,1.0925398867618836,true,r4ndomP@ss
10000,100,2,0,r,r,25355,k,30,25325,845.1666666666666,true,r
10000,100,2,1,4,4,50148,m,25500,24648,1.9665882352941177,true,r4
10000,100,2,2,n,n,75443,D,50956,24487,1.4805518486537406,true,r4n
10000,100,2,3,d,d,101585,j,76696,24889,1.3245149681860853,true,r4nd
10000,100,2,4,o,o,126100,a,101726,24374,1.2396044275799698,true,r4ndo
10000,100,2,5,m,m,152015,K,127145,24870,1.1956034448857604,true,r4ndom
10000,100,2,6,P,P,176810,7,153841,22969,1.1493035016673059,true,r4ndomP
10000,100,2,7,@,@,203371,$,178266,25105,1.140828873705586,true,r4ndomP@
10000,100,2,8,s,s,227631,&,203750,23881,1.1172073619631901,true,r4ndomP@s
10000,100,2,9,s,s,250655,2,227966,22689,1.0995279997894423,true,r4ndomP@ss
10000,100,3,0,r,r,25353,^,28,25325,905.4642857142857,true,r
10000,100,3,1,4,4,50415,q,27781,22634,1.814729491379,true,r4
10000,100,3,2,n,n,76841,z,51571,25270,1.4900040720560004,true,r4n
10000,100,3,3,d,d,102430,q,77300,25130,1.3250970245795601,true,r4nd
10000,100,3,4,o,o,126645,2,101851,24794,1.2434340359937557,true,r4ndo
10000,100,3,5,m,m,151780,H,126901,24879,1.1960504645353465,true,r4ndom
10000,100,3,6,P,P,176510,W,152088,24422,1.1605780863710484,true,r4ndomP
10000,100,3,7,@,@,202488,M,178400,24088,1.1350224215246636,true,r4ndomP@
10000,100,3,8,s,s,226663,g,203540,23123,1.1136042055615605,true,r4ndomP@s
10000,100,3,9,s,s,252373,b,229311,23062,1.1005708404742904,true,r4ndomP@ss
10000,100,4,0,r,r,25500,q,28,25472,910.7142857142857,true,r
10000,100,4,1,4,4,50530,c,25863,24667,1.953756331438735,true,r4
10000,100,4,2,n,n,75410,D,50953,24457,1.4799913645908975,true,r4n
10000,100,4,3,d,d,101468,n,76761,24707,1.321869178358802,true,r4nd
10000,100,4,4,o,o,126386,X,101851,24535,1.2408911056347016,true,r4ndo
10000,100,4,5,m,m,151478,j,127605,23873,1.1870851455663962,true,r4ndom
10000,100,4,6,P,P,176436,I,152113,24323,1.1599008631740877,true,r4ndomP
10000,100,4,7,@,@,201998,H,178248,23750,1.1332413266909025,true,r4ndomP@
10000,100,4,8,s,s,227206,W,203726,23480,1.115252839598284,true,r4ndomP@s
10000,100,4,9,s,s,253448,R,229195,24253,1.1058181897510853,true,r4ndomP@ss
10000,100,5,0,r,r,25358,Y,28,25330,905.6428571428571,true,r
10000,100,5,1,4,4,50100,c,25518,24582,1.9633200094051257,true,r4
10000,100,5,2,n,n,75188,E,50950,24238,1.4757212953876349,true,r4n
10000,100,5,3,d,d,101136,a,76400,24736,1.3237696335078535,true,r4nd
10000,100,5,4,o,o,125638,0,101850,23788,1.2335591556210113,true,r4ndo
10000,100,5,5,m,m,152335,a,127065,25270,1.1988745917443828,true,r4ndom
10000,100,5,6,P,P,175853,q,153811,22042,1.1433057453628155,true,r4ndomP
10000,100,5,7,@,@,204885,E,183865,21020,1.1143230087292306,true,r4ndomP@
10000,100,5,8,s,s,227375,a,204948,22427,1.1094277572847746,true,r4ndomP@s
10000,100,5,9,s,s,252843,@,228501,24342,1.1065290742710097,true,r4ndomP@ss
10000,100,6,0,r,r,25500,g,33,25467,772.7272727272727,true,r
10000,100,6,1,4,4,50291,c,26200,24091,1.9195038167938931,true,r4
10000,100,6,2,n,n,76353,x,50953,25400,1.4984986163719507,true,r4n
10000,100,6,3,d,d,101258,6,76400,24858,1.3253664921465969,true,r4nd
10000,100,6,4,o,o,126360,M,101833,24527,1.2408551255486924,true,r4ndo
10000,100,6,5,m,m,151655,b,127583,24072,1.1886771748587195,true,r4ndom
10000,100,6,6,P,P,177098,k,152790,24308,1.1590941815563847,true,r4ndomP
10000,100,6,7,@,@,202093,F,178253,23840,1.133742489607468,true,r4ndomP@
10000,100,6,8,s,s,227943,3,203550,24393,1.1198378776713338,true,r4ndomP@s
10000,100,6,9,s,s,253398,Y,228996,24402,1.106560813289315,true,r4ndomP@ss
10000,100,7,0,r,r,25500,0,35,25465,728.5714285714286,true,r
10000,100,7,1,4,4,50298,b,25500,24798,1.9724705882352942,true,r4
10000,100,7,2,n,n,76348,C,50961,25387,1.4981652636329743,true,r4n
10000,100,7,3,d,d,100755,!,76278,24477,1.3208920003146385,true,r4nd
10000,100,7,4,o,o,126190,y,101796,24394,1.2396361350151284,true,r4ndo
10000,100,7,5,m,m,151600,T,127975,23625,1.1846063684313342,true,r4ndom
10000,100,7,6,P,P,177366,f,154380,22986,1.1488923435678198,true,r4ndomP
10000,100,7,7,@,@,200465,F,178230,22235,1.124754530662627,true,r4ndomP@
10000,100,7,8,s,s,227110,i,203803,23307,1.1143604363036854,true,r4ndomP@s
10000,100,7,9,s,s,254628,N,229110,25518,1.1113788136702893,true,r4ndomP@ss
10000,100,8,0,r,r,25500,o,31,25469,822.5806451612904,true,r
10000,100,8,1,4,4,50141,c,27341,22800,1.8339124391938846,true,r4
10000,100,8,2,n,n,75968,v,50960,25008,1.4907378335949764,true,r4n
10000,100,8,3,d,d,100973,a,76400,24573,1.3216361256544502,true,r4nd
10000,100,8,4,o,o,126311,a,101835,24476,1.2403495851131732,true,r4ndo
10000,100,8,5,m,m,151288,H,127353,23935,1.1879421764701263,true,r4ndom
10000,100,8,6,P,P,177723,K,152783,24940,1.1632380565900657,true,r4ndomP
10000,100,8,7,@,@,202388,F,178236,24152,1.1355057339706907,true,r4ndomP@
10000,100,8,8,s,s,228008,&,203830,24178,1.1186184565569346,true,r4ndomP@s
10000,100,8,9,s,s,252841,X,229076,23765,1.1037428626307426,true,r4ndomP@ss
10000,100,9,0,r,r,25500,@,31,25469,822.5806451612904,true,r
10000,100,9,1,4,4,50475,u,25595,24880,1.972064856417269,true,r4
10000,100,9,2,n,n,76315,s,50956,25359,1.4976646518565035,true,r4n
10000,100,9,3,d,d,101003,G,76400,24603,1.3220287958115182,true,r4nd
10000,100,9,4,o,o,125866,x,104411,21455,1.2054860120102289,true,r4ndo
10000,100,9,5,m,m,152100,R,131311,20789,1.158318800405145,true,r4ndom
10000,100,9,6,P,P,180161,O,154445,25716,1.1665058758781444,true,r4ndomP
10000,100,9,7,@,@,202440,N,182875,19565,1.1069856459330143,true,r4ndomP@
10000,100,9,8,s,s,227896,E,206073,21823,1.105899365758736,true,r4ndomP@s
10000,100,9,9,s,s,252366,5,229140,23226,1.101361612987693,true,r4ndomP@ss
10000,100,10,0,r,r,25500,o,31,25469,822.5806451612904,true,r
10000,100,10,1,4,4,50095,m,25513,24582,1.9635087994355818,true,r4
10000,100,10,2,n,n,76200,s,51346,24854,1.4840493904101586,true,r4n
10000,100,10,3,d,d,101113,r,76400,24713,1.3234685863874345,true,r4nd
10000,100,10,4,o,o,126441,8,102435,24006,1.2343534924586324,true,r4ndo
10000,100,10,5,m,m,152105,H,127301,24804,1.1948452879396076,true,r4ndom
10000,100,10,6,P,P,175568,a,152600,22968,1.150511140235911,true,r4ndomP
10000,100,10,7,@,@,202355,y,178570,23785,1.1331970655765247,true,r4ndomP@
10000,100,10,8,s,s,227426,c,203258,24168,1.118903069005894,true,r4ndomP@s
10000,100,10,9,s,s,251555,d,229286,22269,1.0971232434601328,true,r4ndomP@ss
10000,100,11,0,r,r,25500,e,40,25460,637.5,true,r
10000,100,11,1,4,4,50353,1,25505,24848,1.9742403450303863,true,r4
10000,100,11,2,n,n,76581,p,51255,25326,1.4941176470588236,true,r4n
10000,100,11,3,d,d,100526,p,76355,24171,1.3165608015192194,true,r4nd
10000,100,11,4,o,o,126211,I,101851,24360,1.2391729094461517,true,r4ndo
10000,100,11,5,m,m,151481,L,127326,24155,1.1897098785793947,true,r4ndom
10000,100,11,6,P,P,176658,y,152808,23850,1.1560782158002199,true,r4ndomP
10000,100,11,7,@,@,201686,F,178485,23201,1.1299885144409894,true,r4ndomP@
10000,100,11,8,s,s,227025,v,203665,23360,1.114698156286058,true,r4ndomP@s
10000,100,11,9,s,s,253123,a,229265,23858,1.1040629838832792,true,r4ndomP@ss
10000,100,12,0,r,r,25500,R,30,25470,850,true,r
10000,100,12,1,4,4,50348,a,25776,24572,1.9532898820608318,true,r4
10000,100,12,2,n,n,76400,e,50968,25432,1.4989797520012558,true,r4n
10000,100,12,3,d,d,101066,a,76393,24673,1.3229746180932809,true,r4nd
10000,100,12,4,o,o,126788,*,101865,24923,1.244666961174103,true,r4ndo
10000,100,12,5,m,m,151216,f,126995,24221,1.1907240442537108,true,r4ndom
10000,100,12,6,P,P,176706,%,152763,23943,1.1567329785353784,true,r4ndomP
10000,100,12,7,@,@,206098,p,183115,22983,1.125511290718947,true,r4ndomP@
10000,100,12,8,s,s,229638,b,206290,23348,1.1131804740898734,true,r4ndomP@s
10000,100,12,9,s,s,252251,b,231331,20920,1.09043318880738,true,r4ndomP@ss
10000,100,13,0,r,r,25500,h,28,25472,910.7142857142857,true,r
10000,100,13,1,4,4,50493,U,27100,23393,1.863210332103321,true,r4
10000,100,13,2,n,n,75900,a,50960,24940,1.489403453689168,true,r4n
10000,100,13,3,d,d,101001,3,76400,24601,1.322002617801047,true,r4nd
10000,100,13,4,o,o,126251,A,101661,24590,1.2418823344251975,true,r4ndo
10000,100,13,5,m,m,152266,E,128578,23688,1.1842305837701628,true,r4ndom
10000,100,13,6,P,P,177113,w,152801,24312,1.1591089063553248,true,r4ndomP
10000,100,13,7,@,@,202570,z,178223,24347,1.136609752949956,true,r4ndomP@
10000,100,13,8,s,s,227966,F,203718,24248,1.1190272828125154,true,r4ndomP@s
10000,100,13,9,s,s,253331,#,230603,22728,1.0985589953296357,true,r4ndomP@ss
10000,100,14,0,r,r,25500,6,33,25467,772.7272727272727,true,r
10000,100,14,1,4,4,50728,R,25650,25078,1.9776998050682262,true,r4
10000,100,14,2,n,n,75100,a,50956,24144,1.4738205510636628,true,r4n
10000,100,14,3,d,d,101133,Y,77256,23877,1.3090633737185462,true,r4nd
10000,100,14,4,o,o,125983,e,101840,24143,1.237067949725059,true,r4ndo
10000,100,14,5,m,m,151661,k,127300,24361,1.1913668499607226,true,r4ndom
10000,100,14,6,P,P,176606,T,152823,23783,1.1556244806082854,true,r4ndomP
10000,100,14,7,@,@,201670,x,178330,23340,1.130880951045814,true,r4ndomP@
10000,100,14,8,s,s,227513,6,204171,23342,1.114325736759873,true,r4ndomP@s
10000,100,14,9,s,s,252988,a,228760,24228,1.1059101241475782,true,r4ndomP@ss
10000,100,15,0,r,r,25500,6,36,25464,708.3333333333334,true,r
10000,100,15,1,4,4,50946,c,27258,23688,1.8690292758089369,true,r4
10000,100,15,2,n,n,75918,a,50953,24965,1.4899613369183364,true,r4n
10000,100,15,3,d,d,100788,4,76828,23960,1.3118654657156246,true,r4nd
10000,100,15,4,o,o,126333,v,101848,24485,1.2404072735841647,true,r4ndo
10000,100,15,5,m,m,151488,I,127325,24163,1.1897741998821914,true,r4ndom
10000,100,15,6,P,P,177980,Q,152625,25355,1.1661261261261262,true,r4ndomP
10000,100,15,7,@,@,202013,w,178270,23743,1.1331856173220396,true,r4ndomP@
10000,100,15,8,s,s,229093,l,204798,24295,1.1186290881746892,true,r4ndomP@s
10000,100,15,9,s,s,252810,u,229393,23417,1.102082452385208,true,r4ndomP@ss
10000,100,16,0,r,r,25500,c,28,25472,910.7142857142857,true,r
10000,100,16,1,4,4,50943,o,26758,24185,1.9038418416922043,true,r4
10000,100,16,2,n,n,76058,a,50951,25107,1.4927675609899707,true,r4n
10000,100,16,3,d,d,100638,*,76400,24238,1.3172513089005236,true,r4nd
10000,100,16,4,o,o,126315,R,102506,23809,1.2322693305757713,true,r4ndo
10000,100,16,5,m,m,151241,v,128066,23175,1.1809613792888043,true,r4ndom
10000,100,16,6,P,P,176888,d,153645,23243,1.1512772950632952,true,r4ndomP
10000,100,16,7,@,@,203735,A,180438,23297,1.1291136013478313,true,r4ndomP@
10000,100,16,8,s,s,228190,j,206235,21955,1.1064562271195482,true,r4ndomP@s
10000,100,16,9,s,s,253110,b,231405,21705,1.093796590393466,true,r4ndomP@ss
10000,100,17,0,r,r,25500,*,28,25472,910.7142857142857,true,r
10000,100,17,1,4,4,50955,b,25500,25455,1.998235294117647,true,r4
10000,100,17,2,n,n,75965,&,51938,24027,1.4626092648927567,true,r4n
10000,100,17,3,d,d,100820,M,77310,23510,1.3041003751131808,true,r4nd
10000,100,17,4,o,o,126130,a,101848,24282,1.2384141072971486,true,r4ndo
10000,100,17,5,m,m,151478,q,127300,24178,1.1899293008641005,true,r4ndom
10000,100,17,6,P,P,176520,#,154288,22232,1.1440941615679767,true,r4ndomP
10000,100,17,7,@,@,204943,*,179791,25152,1.1398957678637973,true,r4ndomP@
10000,100,17,8,s,s,226325,M,210263,16062,1.0763900448485944,true,r4ndomP@s
10000,100,17,9,s,s,259828,u,237740,22088,1.0929082190628419,true,r4ndomP@ss
10000,100,18,0,r,r,25800,O,31,25769,832.258064516129,true,r
10000,100,18,1,4,4,51543,A,25945,25598,1.9866255540566584,true,r4
10000,100,18,2,n,n,77260,R,51555,25705,1.4985937348462808,true,r4n
10000,100,18,3,d,d,101318,I,77328,23990,1.3102369128905442,true,r4nd
10000,100,18,4,o,o,128233,L,103071,25162,1.2441229831863472,true,r4ndo
10000,100,18,5,m,m,153920,R,129646,24274,1.1872329265847,true,r4ndom
10000,100,18,6,P,P,180200,A,156921,23279,1.1483485320639049,true,r4ndomP
10000,100,18,7,@,@,206080,9,181080,25000,1.138060525734482,true,r4ndomP@
10000,100,18,8,s,s,231115,0,207061,24054,1.1161686652725524,true,r4ndomP@s
10000,100,18,9,s,s,258398,!,233028,25370,1.1088710369569321,true,r4ndomP@ss
10000,100,19,0,r,r,25800,g,31,25769,832.258064516129,true,r
10000,100,19,1,4,4,51555,B,26038,25517,1.9799907827022045,true,r4
10000,100,19,2,n,n,77480,t,51908,25572,1.4926408260769053,true,r4n
10000,100,19,3,d,d,103185,n,79300,23885,1.3011979823455233,true,r4nd
10000,100,19,4,o,o,128035,7,103581,24454,1.2360857686255202,true,r4ndo
10000,100,19,5,m,m,154343,e,129483,24860,1.1919943158561355,true,r4ndom
10000,100,19,6,P,P,180288,9,154631,25657,1.165924038517503,true,r4ndomP
10000,100,19,7,@,@,207105,#,181295,25810,1.1423646542927273,true,r4ndomP@
10000,100,19,8,s,s,232096,h,207308,24788,1.1195708800432207,true,r4ndomP@s
10000,100,19,9,s,s,257620,C,233463,24157,1.1034724988542082,true,r4ndomP@ss
10000,100,20,0,r,r,25800,e,31,25769,832.258064516129,true,r
10000,100,20,1,4,4,51485,c,27460,24025,1.874908958485069,true,r4
10000,100,20,2,n,n,77300,#,53380,23920,1.4481079055826152,true,r4n
10000,100,20,3,d,d,103033,9,77411,25622,1.330986552298769,true,r4nd
10000,100,20,4,o,o,128810,Z,103853,24957,1.2403108239530876,true,r4ndo
10000,100,20,5,m,m,154640,L,129336,25304,1.1956454506092657,true,r4ndom
